date,product,region,units_sold,revenue
2025-04-26,Keyboard,North,1.0,1444.47
2025-04-26,Mouse,North,4.0,3265.13
2025-04-26,Laptop,West,7.0,290320.39
2025-04-26,Laptop,East,4.0,180958.45
2025-04-26,Laptop,South,1.0,47573.02
2025-04-27,Headphones,East,4.0,10441.49
2025-04-27,Headphones,South,5.0,12247.1
2025-04-27,Headphones,West,11.0,28210.27
2025-04-27,Headphones,North,1.0,2569.84
2025-04-27,Monitor,West,1.0,12813.48
2025-04-27,Monitor,East,2.0,23532.72
2025-04-27,Monitor,South,4.0,47037.33
2025-04-27,Monitor,North,2.0,23965.7
2025-04-27,Keyboard,West,11.0,16869.51
2025-04-27,Laptop,East,1.0,45695.36
2025-04-27,Keyboard,South,4.0,5946.61
2025-04-27,Keyboard,North,2.0,2943.39
2025-04-27,Mouse,West,2.0,1457.58
2025-04-27,Mouse,East,2.0,1642.54
2025-04-27,Mouse,North,5.0,4267.11
2025-04-27,Laptop,West,7.0,309911.56
2025-04-27,Laptop,South,7.0,308778.01
2025-04-27,Laptop,North,4.0,177013.22
2025-04-27,Keyboard,East,10.0,14034.76
2025-04-28,Monitor,North,1.0,12220.86
2025-04-28,Monitor,South,4.0,48989.65
2025-04-28,Monitor,West,4.0,48450.5
2025-04-28,Keyboard,West,1.0,1473.32
2025-04-28,Headphones,South,3.0,7578.51
2025-04-28,Headphones,East,2.0,4988.74
2025-04-28,Headphones,West,6.0,15131.68
2025-04-28,Headphones,North,2.0,5287.94
2025-04-28,Keyboard,East,5.0,7901.59
2025-04-28,Monitor,East,3.0,38837.11
2025-04-28,Keyboard,North,3.0,4666.53
2025-04-28,Laptop,South,1.0,43132.34
2025-04-28,Laptop,East,2.0,89271.28
2025-04-28,Laptop,West,3.0,142514.05
2025-04-28,Laptop,North,3.0,140823.59
2025-04-28,Keyboard,South,4.0,5955.66
2025-04-28,Mouse,East,3.0,2475.72
2025-04-28,Mouse,West,2.0,1569.47
2025-04-28,Mouse,South,2.0,1473.16
2025-04-29,Keyboard,East,5.0,7527.11
2025-04-29,Headphones,South,2.0,5251.62
2025-04-29,Headphones,North,2.0,4820.78
2025-04-29,Monitor,West,3.0,35669.1
2025-04-29,Monitor,East,2.0,23326.69
2025-04-29,Monitor,South,4.0,47097.64
2025-04-29,Monitor,North,3.0,34725.9
2025-04-29,Keyboard,West,2.0,3183.21
2025-04-29,Keyboard,South,5.0,7635.28
2025-04-29,Headphones,East,4.0,10159.03
2025-04-29,Mouse,West,4.0,3196.58
2025-04-29,Laptop,North,6.0,256165.86
2025-04-29,Laptop,South,5.0,223810.67
2025-04-29,Laptop,East,3.0,138414.22
2025-04-29,Keyboard,North,4.0,5994.82
2025-04-29,Mouse,North,4.0,2969.67
2025-04-29,Mouse,South,3.0,2421.07
2025-04-29,Mouse,East,5.0,3969.61
2025-04-29,Laptop,West,3.0,140866.61
2025-04-30,Keyboard,East,4.0,5489.66
2025-04-30,Headphones,East,6.0,13799.11
2025-04-30,Headphones,South,3.0,7114.78
2025-04-30,Headphones,North,2.0,5318.57
2025-04-30,Monitor,East,6.0,69869.25
2025-04-30,Monitor,South,7.0,83075.78
2025-04-30,Monitor,North,6.0,71417.95
2025-04-30,Keyboard,West,3.0,4584.16
2025-04-30,Headphones,West,4.0,9058.51
2025-04-30,Keyboard,South,1.0,1483.37
2025-04-30,Mouse,West,3.0,2507.03
2025-04-30,Mouse,East,2.0,1614.57
2025-04-30,Mouse,South,2.0,1506.25
2025-04-30,Mouse,North,5.0,4203.08
2025-04-30,Laptop,West,4.0,189493.26
2025-04-30,Laptop,East,3.0,141745.17
2025-04-30,Laptop,South,1.0,50536.69
2025-04-30,Laptop,North,3.0,132604.1
2025-04-30,Keyboard,North,6.0,8753.15
2025-05-01,Monitor,South,2.0,23759.48
2025-05-01,Monitor,East,3.0,37392.4
2025-05-01,Monitor,West,1.0,11702.58
2025-05-01,Monitor,North,3.0,38741.28
2025-05-01,Headphones,South,4.0,10907.79
2025-05-01,Headphones,East,3.0,7650.0
2025-05-01,Headphones,West,5.0,12603.66
2025-05-01,Headphones,North,4.0,10115.43
2025-05-01,Keyboard,West,3.0,4254.41
2025-05-01,Keyboard,East,4.0,6167.13
2025-05-01,Keyboard,South,3.0,4190.61
2025-05-01,Laptop,South,1.0,45278.79
2025-05-01,Laptop,East,4.0,185534.65
2025-05-01,Laptop,West,4.0,167895.65
2025-05-01,Laptop,North,5.0,207859.52
2025-05-01,Mouse,East,4.0,3295.18
2025-05-01,Mouse,West,3.0,2326.41
2025-05-01,Keyboard,North,5.0,7500.82
2025-05-01,Mouse,North,3.0,2270.99
2025-05-02,Keyboard,West,4.0,5893.84
2025-05-02,Headphones,West,4.0,10411.02
2025-05-02,Headphones,South,2.0,5061.68
2025-05-02,Headphones,North,3.0,8083.54
2025-05-02,Monitor,West,1.0,11215.23
2025-05-02,Monitor,East,1.0,11710.1
2025-05-02,Monitor,South,3.0,34595.48
2025-05-02,Monitor,North,3.0,33452.63
2025-05-02,Keyboard,East,4.0,5863.4
2025-05-02,Headphones,East,2.0,4899.13
2025-05-02,Keyboard,North,2.0,2973.58
2025-05-02,Laptop,South,2.0,87296.01
2025-05-02,Laptop,East,5.0,241053.85
2025-05-02,Laptop,West,3.0,137506.96
2025-05-02,Laptop,North,3.0,124436.43
2025-05-02,Mouse,South,3.0,2447.9
2025-05-02,Mouse,East,4.0,3218.29
2025-05-02,Mouse,West,4.0,3200.29
2025-05-02,Mouse,North,5.0,3682.22
2025-05-02,Keyboard,South,2.0,2769.88
2025-05-03,Headphones,East,10.0,22445.63
2025-05-03,Keyboard,South,7.0,10663.07
2025-05-03,Headphones,South,5.0,10950.91
2025-05-03,Monitor,West,4.0,48857.19
2025-05-03,Monitor,East,2.0,24754.0
2025-05-03,Monitor,South,5.0,62497.51
2025-05-03,Monitor,North,2.0,21309.33
2025-05-03,Keyboard,West,4.0,6068.08
2025-05-03,Keyboard,East,2.0,2845.56
2025-05-03,Keyboard,North,5.0,7823.29
2025-05-03,Mouse,East,1.0,782.26
2025-05-03,Mouse,South,2.0,1671.71
2025-05-03,Mouse,North,1.0,872.34
2025-05-03,Laptop,West,1.0,43834.58
2025-05-03,Laptop,East,1.0,43845.34
2025-05-03,Laptop,South,1.0,47236.34
2025-05-03,Laptop,North,5.0,229841.38
2025-05-03,Mouse,West,7.0,5524.32
2025-05-04,Monitor,South,5.0,62468.97
2025-05-04,Monitor,East,4.0,48099.7
2025-05-04,Monitor,West,8.0,95824.31
2025-05-04,Headphones,West,1.0,2608.42
2025-05-04,Headphones,South,5.0,12309.78
2025-05-04,Headphones,East,2.0,4921.77
2025-05-04,Monitor,North,5.0,60331.25
2025-05-04,Headphones,North,4.0,9434.98
2025-05-04,Keyboard,West,1.0,1455.2
2025-05-04,Keyboard,North,4.0,5467.21
2025-05-04,Keyboard,South,5.0,7239.02
2025-05-04,Laptop,South,5.0,213360.77
2025-05-04,Laptop,East,4.0,179357.94
2025-05-04,Mouse,North,,868.79
2025-05-04,Laptop,North,4.0,183526.93
2025-05-04,Mouse,East,7.0,6016.47
2025-05-04,Mouse,West,5.0,3925.71
2025-05-04,Keyboard,East,5.0,8247.14
2025-05-04,Mouse,South,5.0,3884.15
2025-05-05,Keyboard,West,3.0,3946.91
2025-05-05,Headphones,West,2.0,5108.46
2025-05-05,Headphones,East,1.0,2555.57
2025-05-05,Headphones,South,2.0,4944.55
2025-05-05,Headphones,North,5.0,13773.05
2025-05-05,Monitor,West,3.0,36361.33
2025-05-05,Monitor,South,2.0,25686.78
2025-05-05,Monitor,North,4.0,45646.16
2025-05-05,Keyboard,East,4.0,6178.64
2025-05-05,Keyboard,South,2.0,3206.32
2025-05-05,Keyboard,North,4.0,5864.93
2025-05-05,Mouse,West,1.0,806.33
2025-05-05,Mouse,East,1.0,821.82
2025-05-05,Mouse,South,2.0,1543.39
2025-05-05,Mouse,North,6.0,4755.08
2025-05-05,Laptop,West,2.0,82961.08
2025-05-05,Laptop,East,2.0,95553.76
2025-05-05,Laptop,South,3.0,136767.56
2025-05-05,Laptop,North,1.0,47245.23
2025-05-06,Monitor,North,4.0,47415.64
2025-05-06,Monitor,South,5.0,58105.77
2025-05-06,Monitor,East,2.0,25292.75
2025-05-06,Monitor,West,1.0,11989.28
2025-05-06,Headphones,West,3.0,7507.14
2025-05-06,Headphones,South,6.0,16410.57
2025-05-06,Headphones,East,4.0,10546.31
2025-05-06,Keyboard,West,3.0,4623.65
2025-05-06,Headphones,North,2.0,5363.69
2025-05-06,Keyboard,East,5.0,7470.78
2025-05-06,Laptop,North,3.0,135842.22
2025-05-06,Keyboard,North,4.0,6007.53
2025-05-06,Mouse,West,4.0,3214.94
2025-05-06,Mouse,East,4.0,2953.36
2025-05-06,Mouse,South,3.0,2300.98
2025-05-06,Mouse,North,4.0,3101.61
2025-05-06,Laptop,West,2.0,88768.68
2025-05-06,Laptop,East,2.0,86150.33
2025-05-06,Laptop,South,3.0,133850.58
2025-05-06,Keyboard,South,4.0,6172.45
2025-05-07,Headphones,West,9.0,22940.5
2025-05-07,Monitor,North,4.0,48061.51
2025-05-07,Monitor,South,1.0,12024.18
2025-05-07,Keyboard,West,2.0,2863.88
2025-05-07,Monitor,West,5.0,59555.33
2025-05-07,Headphones,South,4.0,10252.63
2025-05-07,Headphones,East,3.0,7544.38
2025-05-07,Monitor,East,1.0,12536.96
2025-05-07,Keyboard,South,4.0,6001.84
2025-05-07,Mouse,East,4.0,3123.43
2025-05-07,Mouse,West,1.0,820.63
2025-05-07,Mouse,South,1.0,789.92
2025-05-07,Mouse,North,3.0,2440.91
2025-05-07,Laptop,West,1.0,42780.66
2025-05-07,Laptop,East,1.0,42753.04
2025-05-07,Laptop,South,4.0,178212.88
2025-05-07,Laptop,North,4.0,191845.58
2025-05-07,Keyboard,North,3.0,4679.79
2025-05-08,Headphones,West,1.0,2309.38
2025-05-08,Headphones,East,5.0,12588.2
2025-05-08,Headphones,South,2.0,4953.62
2025-05-08,Headphones,North,1.0,2321.45
2025-05-08,Monitor,West,3.0,35176.11
2025-05-08,Monitor,East,4.0,45479.75
2025-05-08,Monitor,South,1.0,11909.8
2025-05-08,Monitor,North,4.0,52549.22
2025-05-08,Keyboard,East,6.0,9466.65
2025-05-08,Keyboard,South,4.0,6183.81
2025-05-08,Mouse,West,7.0,5154.21
2025-05-08,Mouse,East,3.0,2416.14
2025-05-08,Mouse,South,5.0,4086.47
2025-05-08,Laptop,West,2.0,85185.26
2025-05-08,Laptop,East,1.0,43085.17
2025-05-08,Keyboard,West,4.0,5917.36
2025-05-09,Keyboard,West,3.0,4682.24
2025-05-09,Monitor,South,1.0,12719.02
2025-05-09,Monitor,East,6.0,72051.61
2025-05-09,Monitor,West,5.0,68751.1
2025-05-09,Headphones,East,7.0,17161.24
2025-05-09,Headphones,South,3.0,6777.19
2025-05-09,Headphones,West,3.0,7965.91
2025-05-09,Headphones,North,5.0,12799.28
2025-05-09,Keyboard,East,3.0,4700.34
2025-05-09,Laptop,South,1.0,45275.6
2025-05-09,Keyboard,North,2.0,2980.56
2025-05-09,Mouse,West,3.0,2382.4
2025-05-09,Mouse,East,3.0,2379.38
2025-05-09,Mouse,South,3.0,2373.16
2025-05-09,Mouse,North,5.0,3845.15
2025-05-09,Laptop,West,3.0,126613.12
2025-05-09,Laptop,East,1.0,45551.91
2025-05-09,Laptop,North,5.0,220936.16
2025-05-09,Keyboard,South,3.0,4374.59
2025-05-10,Monitor,South,1.0,12779.75
2025-05-10,Monitor,East,5.0,62333.21
2025-05-10,Monitor,West,5.0,60224.06
2025-05-10,Monitor,North,2.0,22968.21
2025-05-10,Headphones,South,7.0,16264.43
2025-05-10,Headphones,West,4.0,9968.93
2025-05-10,Headphones,East,1.0,2263.5
2025-05-10,Headphones,North,2.0,4976.22
2025-05-10,Keyboard,West,7.0,10821.39
2025-05-10,Laptop,East,1.0,47373.51
2025-05-10,Keyboard,South,5.0,7059.89
2025-05-10,Laptop,South,8.0,355379.49
2025-05-10,Laptop,West,2.0,94248.19
2025-05-10,Mouse,North,5.0,3809.51
2025-05-10,Keyboard,East,2.0,2799.35
2025-05-10,Mouse,East,1.0,823.5
2025-05-10,Mouse,West,7.0,5391.0
2025-05-10,Keyboard,North,5.0,7636.12
2025-05-10,Mouse,South,1.0,772.73
2025-05-11,Keyboard,West,1.0,1529.15
2025-05-11,Headphones,East,7.0,17796.26
2025-05-11,Headphones,South,4.0,9918.68
2025-05-11,Headphones,North,13.0,32374.09
2025-05-11,Monitor,West,5.0,57579.69
2025-05-11,Monitor,East,2.0,25713.88
2025-05-11,Monitor,South,2.0,22547.69
2025-05-11,Monitor,North,1.0,11838.83
2025-05-11,Keyboard,East,2.0,2762.56
2025-05-11,Headphones,West,7.0,17275.63
2025-05-11,Keyboard,North,10.0,15458.7
2025-05-11,Laptop,North,7.0,289438.14
2025-05-11,Laptop,South,1.0,42269.71
2025-05-11,Laptop,East,5.0,221528.94
2025-05-11,Keyboard,South,4.0,6266.37
2025-05-11,Mouse,North,1.0,758.43
2025-05-11,Mouse,South,4.0,3061.08
2025-05-11,Mouse,East,5.0,3912.31
2025-05-11,Laptop,West,7.0,293788.79
2025-05-12,Keyboard,West,2.0,3110.99
2025-05-12,Headphones,East,4.0,9881.43
2025-05-12,Headphones,South,3.0,7792.17
2025-05-12,Headphones,North,2.0,4955.09
2025-05-12,Monitor,West,4.0,46775.3
2025-05-12,Monitor,East,4.0,44454.81
2025-05-12,Monitor,South,4.0,43883.78
2025-05-12,Monitor,North,3.0,37709.35
2025-05-12,Headphones,West,4.0,10164.31
2025-05-12,Keyboard,East,2.0,2854.46
2025-05-12,Keyboard,North,4.0,5934.18
2025-05-12,Mouse,West,2.0,1661.53
2025-05-12,Mouse,South,2.0,1632.83
2025-05-12,Mouse,North,1.0,752.37
2025-05-12,Laptop,West,2.0,86430.89
2025-05-12,Laptop,East,5.0,212518.4
2025-05-12,Laptop,South,4.0,175631.03
2025-05-12,Laptop,North,4.0,187971.54
2025-05-12,Keyboard,South,3.0,4552.86
2025-05-13,Monitor,North,2.0,23505.1
2025-05-13,Monitor,South,3.0,33381.19
2025-05-13,Monitor,East,2.0,23631.37
2025-05-13,Keyboard,West,1.0,1394.23
2025-05-13,Headphones,South,2.0,4963.74
2025-05-13,Headphones,East,4.0,9939.16
2025-05-13,Headphones,West,4.0,10397.38
2025-05-13,Headphones,North,4.0,9976.01
2025-05-13,Keyboard,East,1.0,1490.34
2025-05-13,Laptop,North,3.0,132154.99
2025-05-13,Keyboard,North,2.0,2884.84
2025-05-13,Laptop,South,2.0,95724.89
2025-05-13,Laptop,East,1.0,47649.84
2025-05-13,Laptop,West,3.0,123707.51
2025-05-13,Keyboard,South,5.0,7214.38
2025-05-13,Mouse,South,5.0,4149.79
2025-05-13,Mouse,East,1.0,825.56
2025-05-13,Mouse,West,1.0,771.66
2025-05-13,Mouse,North,4.0,3207.39
2025-05-14,Headphones,West,4.0,9528.5
2025-05-14,Keyboard,East,1.0,1516.12
2025-05-14,Headphones,South,4.0,10116.71
2025-05-14,Headphones,North,5.0,12128.44
2025-05-14,Monitor,West,3.0,35011.57
2025-05-14,Monitor,East,2.0,22284.32
2025-05-14,Monitor,South,2.0,24338.35
2025-05-14,Monitor,North,3.0,36669.75
2025-05-14,Keyboard,West,5.0,6909.89
2025-05-14,Headphones,East,2.0,4844.04
2025-05-14,Keyboard,South,3.0,4477.46
2025-05-14,Mouse,West,5.0,4058.02
2025-05-14,Mouse,East,5.0,3900.59
2025-05-14,Mouse,South,2.0,1579.3
2025-05-14,Mouse,North,4.0,3346.65
2025-05-14,Laptop,West,2.0,97111.53
2025-05-14,Laptop,East,3.0,144200.58
2025-05-14,Laptop,South,1.0,49636.55
2025-05-14,Laptop,North,6.0,297086.52
2025-05-14,Keyboard,North,3.0,4509.88
2025-05-15,Monitor,North,2.0,4671.95
2025-05-15,Monitor,South,2.0,4669.674
2025-05-15,Monitor,East,4.0,9265.467999999999
2025-05-15,Keyboard,West,1.0,286.10200000000003
2025-05-15,Headphones,North,3.0,1444.932
2025-05-15,Headphones,South,5.0,2274.614
2025-05-15,Headphones,West,3.0,1518.588
2025-05-15,Monitor,West,1.0,2114.422
2025-05-15,Keyboard,East,1.0,289.684
2025-05-15,Headphones,East,2.0,1004.938
2025-05-15,Keyboard,North,10.0,2873.294
2025-05-15,Keyboard,South,3.0,832.0260000000001
2025-05-15,Laptop,South,3.0,26573.726000000002
2025-05-15,Laptop,East,1.0,8989.666000000001
2025-05-15,Laptop,West,3.0,28967.252000000004
2025-05-15,Laptop,North,1.0,8622.97
2025-05-15,Mouse,South,6.0,895.7420000000001
2025-05-15,Mouse,East,2.0,305.83000000000004
2025-05-15,Mouse,West,2.0,306.594
2025-05-15,Mouse,North,5.0,820.8240000000001
2025-05-16,Keyboard,South,1.0,1533.54
2025-05-16,Headphones,East,5.0,12194.59
2025-05-16,Headphones,South,4.0,10120.7
2025-05-16,Monitor,East,1.0,11212.51
2025-05-16,Monitor,North,6.0,72702.58
2025-05-16,Keyboard,West,3.0,4712.45
2025-05-16,Keyboard,East,4.0,6354.76
2025-05-16,Keyboard,North,3.0,4667.68
2025-05-16,Headphones,West,2.0,4933.54
2025-05-16,Mouse,East,3.0,2435.0
2025-05-16,Mouse,South,5.0,3850.38
2025-05-16,Mouse,North,2.0,1489.91
2025-05-16,Laptop,West,4.0,189296.96
2025-05-16,Laptop,East,4.0,172746.12
2025-05-16,Laptop,South,3.0,123712.75
2025-05-16,Laptop,North,2.0,85183.56
2025-05-16,Mouse,West,4.0,3214.65
2025-05-17,Headphones,West,5.0,13476.47
2025-05-17,Headphones,East,2.0,4705.74
2025-05-17,Headphones,South,2.0,5048.74
2025-05-17,Headphones,North,2.0,4836.17
2025-05-17,Monitor,West,5.0,59018.78
2025-05-17,Monitor,East,2.0,25525.24
2025-05-17,Monitor,South,2.0,24978.39
2025-05-17,Monitor,North,2.0,23313.69
2025-05-17,Keyboard,West,11.0,18291.23
2025-05-17,Keyboard,South,7.0,10698.61
2025-05-17,Keyboard,North,1.0,1405.49
2025-05-17,Mouse,East,5.0,3964.05
2025-05-17,Mouse,South,7.0,5535.06
2025-05-17,Mouse,North,8.0,6440.09
2025-05-17,Laptop,East,4.0,186315.35
2025-05-17,Laptop,South,8.0,361377.33
2025-05-17,Laptop,North,1.0,47118.64
2025-05-17,Keyboard,East,2.0,2972.01
2025-05-18,Monitor,North,2.0,22172.45
2025-05-18,Monitor,South,4.0,43315.74
2025-05-18,Monitor,East,1.0,10848.42
2025-05-18,Headphones,West,5.0,12611.67
2025-05-18,Headphones,North,1.0,2551.47
2025-05-18,Headphones,South,4.0,9492.89
2025-05-18,Headphones,East,5.0,12273.93
2025-05-18,Monitor,West,7.0,87631.07
2025-05-18,Keyboard,East,2.0,2825.18
2025-05-18,Keyboard,West,7.0,11272.1
2025-05-18,Keyboard,North,4.0,6108.76
2025-05-18,Laptop,North,10.0,473504.99
2025-05-18,Laptop,South,2.0,87238.81
2025-05-18,Laptop,East,2.0,95493.39
2025-05-18,Laptop,West,1.0,48912.3
2025-05-18,Keyboard,South,2.0,3174.4
2025-05-18,Mouse,South,2.0,1492.84
2025-05-18,Mouse,East,8.0,6532.28
2025-05-18,Mouse,West,7.0,5615.29
2025-05-18,Mouse,North,5.0,3961.44
2025-05-19,Keyboard,East,1.0,1494.28
2025-05-19,Headphones,East,4.0,9598.1
2025-05-19,Headphones,South,8.0,19868.51
2025-05-19,Headphones,North,3.0,7585.25
2025-05-19,Monitor,East,5.0,58939.04
2025-05-19,Monitor,South,5.0,58232.52
2025-05-19,Monitor,North,1.0,12181.78
2025-05-19,Keyboard,West,5.0,6876.91
2025-05-19,Keyboard,South,1.0,1471.27
2025-05-19,Headphones,West,3.0,6476.47
2025-05-19,Mouse,West,8.0,6373.93
2025-05-19,Laptop,North,2.0,94515.15
2025-05-19,Laptop,South,4.0,184936.17
2025-05-19,Laptop,East,1.0,46705.83
2025-05-19,Keyboard,North,1.0,1548.14
2025-05-19,Mouse,North,4.0,3418.49
2025-05-19,Mouse,South,1.0,798.14
2025-05-19,Mouse,East,3.0,2519.46
2025-05-19,Laptop,West,3.0,132479.19
2025-05-20,Keyboard,West,5.0,7425.94
2025-05-20,Headphones,East,11.0,28132.0
2025-05-20,Headphones,South,9.0,21525.25
2025-05-20,Headphones,North,2.0,4961.62
2025-05-20,Monitor,West,1.0,11812.01
2025-05-20,Monitor,East,1.0,11228.95
2025-05-20,Monitor,South,5.0,56826.19
2025-05-20,Monitor,North,1.0,11527.07
2025-05-20,Headphones,West,1.0,2614.2
2025-05-20,Keyboard,East,4.0,6015.91
2025-05-20,Keyboard,North,3.0,4382.03
2025-05-20,Mouse,West,2.0,1600.91
2025-05-20,Mouse,East,3.0,2626.71
2025-05-20,Mouse,South,1.0,769.73
2025-05-20,Laptop,West,2.0,93582.81
2025-05-20,Laptop,East,6.0,269284.79
2025-05-20,Laptop,South,1.0,48233.63
2025-05-20,Laptop,North,2.0,90023.42
2025-05-20,Keyboard,South,2.0,2916.24
2025-05-21,Monitor,North,6.0,69246.54
2025-05-21,Headphones,West,1.0,2504.41
2025-05-21,Monitor,South,2.0,21844.82
2025-05-21,Monitor,East,6.0,73723.85
2025-05-21,Headphones,East,5.0,12326.49
2025-05-21,Headphones,North,4.0,10302.57
2025-05-21,Headphones,South,4.0,9859.86
2025-05-21,Keyboard,West,2.0,3014.62
2025-05-21,Monitor,West,2.0,23967.34
2025-05-21,Keyboard,East,2.0,2870.78
2025-05-21,Mouse,East,1.0,804.48
2025-05-21,Keyboard,North,5.0,7520.02
2025-05-21,Laptop,North,3.0,137358.2
2025-05-21,Laptop,South,4.0,183078.9
2025-05-21,Laptop,East,2.0,105199.96
2025-05-21,Keyboard,South,2.0,3094.22
2025-05-21,Mouse,North,1.0,796.87
2025-05-21,Mouse,South,1.0,779.38
2025-05-21,Mouse,West,5.0,3908.66
2025-05-21,Laptop,West,1.0,46160.37
2025-05-22,Keyboard,West,2.0,3123.83
2025-05-22,Headphones,West,3.0,7463.39
2025-05-22,Headphones,East,4.0,10711.95
2025-05-22,Headphones,South,3.0,7325.85
2025-05-22,Headphones,North,1.0,2554.15
2025-05-22,Monitor,East,4.0,52975.23
2025-05-22,Monitor,South,3.0,37097.12
2025-05-22,Monitor,North,2.0,26929.51
2025-05-22,Keyboard,East,3.0,4412.59
2025-05-22,Keyboard,South,2.0,2597.91
2025-05-22,Keyboard,North,3.0,4798.59
2025-05-22,Laptop,South,3.0,138536.68
2025-05-22,Laptop,East,2.0,88584.29
2025-05-22,Laptop,West,4.0,193771.67
2025-05-22,Laptop,North,1.0,43979.21
2025-05-22,Mouse,South,5.0,3983.42
2025-05-22,Mouse,East,2.0,1334.31
2025-05-22,Mouse,West,6.0,4658.35
2025-05-22,Mouse,North,1.0,840.44
2025-05-23,Keyboard,West,6.0,9352.47
2025-05-23,Headphones,East,3.0,7956.0
2025-05-23,Headphones,South,3.0,7246.48
2025-05-23,Headphones,North,2.0,5142.47
2025-05-23,Monitor,West,4.0,45256.94
2025-05-23,Monitor,East,2.0,24205.42
2025-05-23,Monitor,South,8.0,105146.65
2025-05-23,Monitor,North,2.0,23719.74
2025-05-23,Keyboard,East,4.0,6225.81
2025-05-23,Headphones,West,4.0,9640.34
2025-05-23,Keyboard,North,2.0,2877.04
2025-05-23,Laptop,South,5.0,207950.33
2025-05-23,Laptop,East,2.0,86506.76
2025-05-23,Laptop,West,5.0,256881.29
2025-05-23,Keyboard,South,5.0,7626.1
2025-05-23,Mouse,South,8.0,6154.1
2025-05-23,Mouse,East,4.0,3193.59
2025-05-23,Mouse,West,4.0,3445.28
2025-05-23,Mouse,North,1.0,836.08
2025-05-24,Keyboard,West,4.0,6028.59
2025-05-24,Headphones,East,7.0,17569.78
2025-05-24,Headphones,South,12.0,28705.79
2025-05-24,Headphones,North,4.0,8516.62
2025-05-24,Monitor,West,3.0,38717.14
2025-05-24,Monitor,East,4.0,47616.34
2025-05-24,Monitor,South,3.0,37293.47
2025-05-24,Monitor,North,3.0,38800.28
2025-05-24,Keyboard,East,4.0,5314.49
2025-05-24,Headphones,West,3.0,8080.5
2025-05-24,Keyboard,North,3.0,4941.0
2025-05-24,Laptop,North,3.0,132923.85
2025-05-24,Laptop,South,4.0,171290.23
2025-05-24,Laptop,East,7.0,305704.12
2025-05-24,Keyboard,South,7.0,9727.06
2025-05-24,Mouse,North,6.0,4736.75
2025-05-24,Mouse,South,10.0,7706.92
2025-05-24,Mouse,East,1.0,818.38
2025-05-24,Laptop,West,4.0,178915.52
2025-05-25,Keyboard,East,9.0,14260.32
2025-05-25,Headphones,East,3.0,8232.35
2025-05-25,Headphones,South,4.0,9830.01
2025-05-25,Headphones,North,4.0,10230.16
2025-05-25,Monitor,East,7.0,84835.36
2025-05-25,Monitor,South,,39139.39
2025-05-25,Monitor,North,3.0,34476.48
2025-05-25,Keyboard,West,6.0,8955.63
2025-05-25,Headphones,West,1.0,2366.31
2025-05-25,Keyboard,South,6.0,8445.33
2025-05-25,Mouse,West,7.0,5741.95
2025-05-25,Mouse,East,3.0,2541.95
2025-05-25,Mouse,South,3.0,2433.48
2025-05-25,Laptop,West,1.0,40319.58
2025-05-25,Laptop,East,4.0,146183.08
2025-05-25,Laptop,South,7.0,320164.01
2025-05-25,Laptop,North,6.0,261516.02
2025-05-25,Keyboard,North,4.0,5811.12
2025-05-26,Monitor,North,1.0,11978.82
2025-05-26,Monitor,South,3.0,34424.83
2025-05-26,Monitor,East,4.0,50102.01
2025-05-26,Headphones,West,5.0,11931.64
2025-05-26,Headphones,North,2.0,4859.83
2025-05-26,Headphones,South,4.0,9642.66
2025-05-26,Keyboard,West,3.0,4169.64
2025-05-26,Monitor,West,6.0,77143.11
2025-05-26,Keyboard,East,2.0,3002.82
2025-05-26,Headphones,East,3.0,7189.34
2025-05-26,Keyboard,North,3.0,4362.39
2025-05-26,Keyboard,South,8.0,12945.43
2025-05-26,Laptop,South,4.0,182698.15
2025-05-26,Laptop,East,3.0,123824.43
2025-05-26,Laptop,West,8.0,328721.65
2025-05-26,Laptop,North,1.0,44489.98
2025-05-26,Mouse,South,2.0,1555.7
2025-05-26,Mouse,East,6.0,4749.67
2025-05-26,Mouse,West,1.0,796.81
2025-05-26,Mouse,North,3.0,2410.24
2025-05-27,Keyboard,East,4.0,6098.78
2025-05-27,Headphones,East,4.0,10865.88
2025-05-27,Headphones,South,1.0,2583.26
2025-05-27,Monitor,West,4.0,52587.83
2025-05-27,Monitor,East,2.0,22766.3
2025-05-27,Monitor,South,1.0,12161.29
2025-05-27,Monitor,North,3.0,35598.92
2025-05-27,Keyboard,West,2.0,2910.2
2025-05-27,Keyboard,South,1.0,1424.65
2025-05-27,Headphones,West,4.0,9156.15
2025-05-27,Mouse,West,3.0,2361.44
2025-05-27,Laptop,North,3.0,139129.26
2025-05-27,Laptop,South,3.0,133820.9
2025-05-27,Laptop,East,3.0,149566.31
2025-05-27,Keyboard,North,1.0,1496.93
2025-05-27,Mouse,North,3.0,2403.4
2025-05-27,Mouse,South,2.0,1687.65
2025-05-27,Mouse,East,3.0,2398.46
2025-05-27,Laptop,West,6.0,264707.35
2025-05-28,Keyboard,West,2.0,2881.06
2025-05-28,Headphones,East,2.0,5428.08
2025-05-28,Headphones,South,3.0,8454.77
2025-05-28,Headphones,North,2.0,4891.02
2025-05-28,Monitor,West,2.0,25565.11
2025-05-28,Monitor,East,4.0,46939.81
2025-05-28,Monitor,South,2.0,25390.25
2025-05-28,Monitor,North,4.0,52327.29
2025-05-28,Headphones,West,5.0,13143.37
2025-05-28,Keyboard,East,1.0,1503.48
